PASSENGERS,FREIGHT,MAIL,DISTANCE,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH,CLASS
0.00,6647.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",8,G
0.00,6795.00,0.00,114.00,Federal Express Corporation,11203,"Mosinee, WI",MSN,"Madison, WI",3,G
0.00,6873.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",10,G
0.00,6875.00,0.00,87.00,Federal Express Corporation,10408,"Appleton, WI",MSN,"Madison, WI",2,G
0.00,6877.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",9,G
0.00,7031.00,0.00,114.00,Federal Express Corporation,11203,"Mosinee, WI",MSN,"Madison, WI",7,G
0.00,7044.00,0.00,154.00,Federal Express Corporation,13342,"Milwaukee, WI",CWA,"Mosinee, WI",2,G
0.00,7060.00,0.00,114.00,Federal Express Corporation,11203,"Mosinee, WI",MSN,"Madison, WI",5,G
0.00,7094.00,0.00,154.00,Federal Express Corporation,13342,"Milwaukee, WI",CWA,"Mosinee, WI",7,G
0.00,7140.00,0.00,114.00,Federal Express Corporation,11203,"Mosinee, WI",MSN,"Madison, WI",10,G
0.00,7156.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",7,G
0.00,7291.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",10,G
0.00,7615.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",1,G
0.00,7913.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",1,G
0.00,8022.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",1,G
0.00,8237.00,0.00,154.00,Federal Express Corporation,13342,"Milwaukee, WI",CWA,"Mosinee, WI",9,G
0.00,8400.00,0.00,237.00,Kalitta Charters II,11433,"Detroit, MI",MKE,"Milwaukee, WI",7,L
0.00,9057.00,0.00,114.00,Federal Express Corporation,11203,"Mosinee, WI",MSN,"Madison, WI",9,G
0.00,9258.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",3,G
0.00,9294.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",8,G
0.00,9674.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",6,G
0.00,9883.00,0.00,114.00,Federal Express Corporation,11203,"Mosinee, WI",MSN,"Madison, WI",8,G
0.00,10004.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",1,G
0.00,10048.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",10,G
0.00,10224.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",3,G
0.00,10260.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",2,G
0.00,10390.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",2,G
0.00,11024.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",7,G
0.00,11059.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",2,G
0.00,11100.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",1,G
0.00,11160.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",7,G
0.00,11456.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",2,G
0.00,12169.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",4,G
0.00,12551.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",4,G
0.00,12575.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",10,G
0.00,12721.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",5,G
0.00,12802.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",9,G
0.00,12876.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",8,G
0.00,12974.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",10,G
0.00,13036.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",4,G
0.00,13205.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",6,G
0.00,13302.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",9,G
0.00,13499.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",10,G
0.00,13598.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",2,G
0.00,13624.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",7,G
0.00,13660.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",2,G
0.00,13839.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",3,G
0.00,13854.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",10,G
0.00,13877.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",4,G
0.00,14000.00,0.00,237.00,Kalitta Charters II,11433,"Detroit, MI",MKE,"Milwaukee, WI",4,P
0.00,14280.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",6,G
0.00,14288.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",4,G
0.00,14479.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",3,G
0.00,14590.00,0.00,196.00,Federal Express Corporation,11587,"Escanaba, MI",MKE,"Milwaukee, WI",5,G
0.00,14604.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",7,G
0.00,14696.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",5,G
0.00,14826.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",9,G
0.00,14832.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",1,G
0.00,14850.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",8,G
0.00,14976.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",5,G
0.00,15136.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",4,G
0.00,15200.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",7,G
0.00,15356.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",7,G
0.00,15410.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",6,G
0.00,15491.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",9,G
0.00,16015.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",2,G
0.00,16041.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",4,G
0.00,16280.00,0.00,114.00,Federal Express Corporation,13485,"Madison, WI",CWA,"Mosinee, WI",3,G
0.00,16331.00,0.00,237.00,Federal Express Corporation,11433,"Detroit, MI",MKE,"Milwaukee, WI",5,G
0.00,16716.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",8,G
0.00,16959.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",5,G
0.00,16965.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",4,G
0.00,17044.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",6,G
0.00,17297.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",1,G
0.00,17560.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",1,G
0.00,17600.00,0.00,318.00,Kalitta Charters II,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",7,L
0.00,17765.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",6,G
0.00,17888.00,0.00,247.00,Federal Express Corporation,11423,"Des Moines, IA",MSN,"Madison, WI",10,G
0.00,17934.00,0.00,236.00,Federal Express Corporation,13459,"Marquette, MI",MKE,"Milwaukee, WI",6,G
0.00,17951.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",7,G
0.00,18208.00,0.00,318.00,Kalitta Charters II,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",3,P
0.00,18294.00,0.00,247.00,Federal Express Corporation,11423,"Des Moines, IA",MSN,"Madison, WI",6,G
0.00,18563.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",4,G
0.00,19812.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",10,G
0.00,19829.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",9,G
0.00,19974.00,0.00,311.00,Federal Express Corporation,11423,"Des Moines, IA",MKE,"Milwaukee, WI",10,G
0.00,20088.00,0.00,640.00,Federal Express Corporation,13244,"Memphis, TN",ATW,"Appleton, WI",1,G
0.00,20344.00,0.00,199.00,Federal Express Corporation,12335,"Iron Mountain/Kingsfd, MI",MKE,"Milwaukee, WI",5,G
0.00,20897.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",2,G
0.00,20905.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",7,G
0.00,21043.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",2,G
0.00,21515.00,0.00,1183.00,Federal Express Corporation,12003,"Great Falls, MT",MKE,"Milwaukee, WI",5,G
0.00,21746.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",6,G
0.00,21787.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",9,G
0.00,21851.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",9,G
0.00,22211.00,0.00,237.00,Federal Express Corporation,11433,"Detroit, MI",MKE,"Milwaukee, WI",1,G
0.00,22218.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",3,G
0.00,22529.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",1,G
0.00,22553.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",3,G
0.00,22701.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",6,G
0.00,23008.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",7,G
0.00,23110.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",5,G
0.00,23261.00,0.00,318.00,ABX Air Inc,11193,"Cincinnati, OH",MKE,"Milwaukee, WI",5,P
0.00,23437.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",5,G
0.00,23918.00,0.00,237.00,ABX Air Inc,11433,"Detroit, MI",MKE,"Milwaukee, WI",5,P
0.00,23960.00,0.00,237.00,ABX Air Inc,11433,"Detroit, MI",MKE,"Milwaukee, WI",7,P
0.00,24090.00,0.00,80.00,United Parcel Service,13342,"Milwaukee, WI",RFD,"Rockford, IL",4,G
0.00,24387.00,0.00,297.00,Federal Express Corporation,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",10,G
0.00,24421.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",3,G
0.00,24819.00,0.00,311.00,Federal Express Corporation,11423,"Des Moines, IA",MKE,"Milwaukee, WI",6,G
0.00,24826.00,0.00,293.00,Federal Express Corporation,11076,"Hancock/Houghton, MI",MKE,"Milwaukee, WI",3,G
0.00,25056.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",5,G
0.00,25161.00,0.00,318.00,ABX Air Inc,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",5,P
0.00,25222.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",1,G
0.00,25257.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",2,G
0.00,26022.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",7,G
0.00,26580.00,0.00,160.00,Federal Express Corporation,10408,"Appleton, WI",ORD,"Chicago, IL",5,G
0.00,26830.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",9,G
0.00,27050.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",6,G
0.00,27283.00,0.00,196.00,Federal Express Corporation,13342,"Milwaukee, WI",ESC,"Escanaba, MI",8,G
0.00,27315.00,0.00,318.00,ABX Air Inc,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",10,P
0.00,27465.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",1,G
0.00,27633.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",8,G
0.00,27700.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",10,G
0.00,28067.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",8,G
0.00,28387.00,0.00,318.00,ABX Air Inc,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",7,P
0.00,28698.00,0.00,199.00,Federal Express Corporation,13342,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI",8,G
0.00,28831.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",8,G
0.00,29055.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",10,G
0.00,29368.00,0.00,237.00,ABX Air Inc,11433,"Detroit, MI",MKE,"Milwaukee, WI",6,P
0.00,29582.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",10,G
0.00,29833.00,0.00,293.00,Federal Express Corporation,13342,"Milwaukee, WI",CMX,"Hancock/Houghton, MI",9,G
0.00,30123.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",2,G
0.00,30200.00,0.00,318.00,Kalitta Charters II,11193,"Cincinnati, OH",MKE,"Milwaukee, WI",4,P
0.00,30734.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",2,G
0.00,30841.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",4,G
0.00,31052.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",4,G
0.00,31273.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",5,G
0.00,31302.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",4,G
0.00,31380.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",6,G
0.00,32095.00,0.00,449.00,Federal Express Corporation,11637,"Fargo, ND",MSN,"Madison, WI",3,G
0.00,33209.00,0.00,67.00,Federal Express Corporation,13342,"Milwaukee, WI",ORD,"Chicago, IL",5,G
0.00,34213.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",8,G
0.00,34400.00,0.00,318.00,Kalitta Charters II,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",4,P
0.00,34599.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",2,G
0.00,34606.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",10,G
0.00,34650.00,0.00,334.00,Federal Express Corporation,10408,"Appleton, WI",IND,"Indianapolis, IN",7,G
0.00,35738.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",3,G
0.00,36311.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",9,G
0.00,36867.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",7,G
0.00,37060.00,0.00,793.00,Federal Express Corporation,13342,"Milwaukee, WI",SHV,"Shreveport, LA",8,G
0.00,40463.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",5,G
0.00,42172.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",2,G
0.00,42236.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",8,G
0.00,42922.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",4,G
0.00,43773.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",5,G
0.00,44595.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",3,G
0.00,44600.00,0.00,318.00,Kalitta Charters II,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",1,P
0.00,44679.00,0.00,201.00,Federal Express Corporation,13342,"Milwaukee, WI",RHI,"Rhinelander, WI",6,G
0.00,46867.00,0.00,201.00,Federal Express Corporation,14520,"Rhinelander, WI",MKE,"Milwaukee, WI",3,G
0.00,47108.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",7,G
0.00,47797.00,0.00,247.00,Federal Express Corporation,11423,"Des Moines, IA",MSN,"Madison, WI",5,G
0.00,47832.00,0.00,337.00,Federal Express Corporation,13342,"Milwaukee, WI",LCK,"Columbus, OH",3,G
0.00,48345.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",8,G
0.00,48844.00,0.00,707.00,Federal Express Corporation,13485,"Madison, WI",ATL,"Atlanta, GA",8,G
0.00,49126.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",2,G
0.00,49438.00,0.00,328.00,Federal Express Corporation,11042,"Cleveland, OH",MKE,"Milwaukee, WI",2,G
0.00,50341.00,0.00,121.00,Federal Express Corporation,11986,"Grand Rapids, MI",MKE,"Milwaukee, WI",3,G
0.00,50633.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",6,G
0.00,51110.00,0.00,318.00,ABX Air Inc,11193,"Cincinnati, OH",MKE,"Milwaukee, WI",10,P
0.00,51249.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",9,G
0.00,52068.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",10,G
0.00,52758.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",9,G
0.00,53877.00,0.00,237.00,Kalitta Charters II,11433,"Detroit, MI",MKE,"Milwaukee, WI",2,P
0.00,55949.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",10,G
0.00,56930.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",5,G
0.00,57607.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",6,G
0.00,57904.00,0.00,236.00,Federal Express Corporation,13342,"Milwaukee, WI",MQT,"Marquette, MI",8,G
0.00,58290.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",10,G
0.00,59523.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",7,G
0.00,59660.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",3,G
0.00,59894.00,0.00,185.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",MSN,"Madison, WI",1,G
0.00,60590.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",5,G
0.00,61822.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",6,G
0.00,62146.00,0.00,185.00,Federal Express Corporation,13485,"Madison, WI",BMI,"Bloomington/Normal, IL",1,G
0.00,66410.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",8,G
0.00,67153.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",6,G
0.00,68536.00,0.00,334.00,Federal Express Corporation,10408,"Appleton, WI",IND,"Indianapolis, IN",9,G
0.00,70114.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",5,G
0.00,71244.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",8,G
0.00,71898.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",2,G
0.00,72140.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",3,G
0.00,72816.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",6,G
0.00,74214.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",3,G
0.00,74720.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",10,G
0.00,77428.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",8,G
0.00,77555.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",9,G
0.00,77933.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",4,G
0.00,78066.00,0.00,237.00,Kalitta Charters II,13342,"Milwaukee, WI",DTW,"Detroit, MI",1,P
0.00,78394.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",9,G
0.00,78807.00,0.00,640.00,Federal Express Corporation,10408,"Appleton, WI",MEM,"Memphis, TN",1,G
0.00,79255.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",2,G
0.00,79420.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",7,G
0.00,82764.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",8,G
0.00,83397.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",2,G
0.00,83500.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",9,G
0.00,85213.00,0.00,262.00,Federal Express Corporation,10685,"Bloomington/Normal, IL",ATW,"Appleton, WI",7,G
0.00,85641.00,0.00,318.00,Kalitta Charters II,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",2,P
0.00,86052.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",10,G
0.00,87005.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",4,G
0.00,88782.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",6,G
0.00,91168.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",3,G
0.00,91568.00,0.00,237.00,Federal Express Corporation,13342,"Milwaukee, WI",DTW,"Detroit, MI",3,G
0.00,94740.00,0.00,96.00,Federal Express Corporation,13342,"Milwaukee, WI",ATW,"Appleton, WI",1,G
0.00,96366.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",5,G
0.00,97636.00,0.00,237.00,Kalitta Charters II,11433,"Detroit, MI",MKE,"Milwaukee, WI",5,P
0.00,98753.00,0.00,96.00,Federal Express Corporation,10408,"Appleton, WI",MKE,"Milwaukee, WI",1,G
0.00,99930.00,0.00,74.00,Federal Express Corporation,13485,"Madison, WI",MKE,"Milwaukee, WI",7,G
0.00,103061.00,0.00,431.00,Federal Express Corporation,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",3,G
0.00,106605.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",7,G
0.00,109611.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",5,G
0.00,110915.00,0.00,262.00,Federal Express Corporation,10408,"Appleton, WI",BMI,"Bloomington/Normal, IL",4,G
0.00,114398.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",4,G
0.00,116684.00,0.00,237.00,Kalitta Charters II,11433,"Detroit, MI",MKE,"Milwaukee, WI",1,P
0.00,118394.00,0.00,431.00,Federal Express Corporation,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",8,G
0.00,126908.00,0.00,318.00,Kalitta Charters II,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",5,P
0.00,144431.00,0.00,431.00,Federal Express Corporation,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",2,G
0.00,156873.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",4,G
0.00,158418.00,0.00,431.00,Federal Express Corporation,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",5,G
0.00,160171.00,0.00,431.00,Federal Express Corporation,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",1,G
0.00,168752.00,0.00,74.00,Federal Express Corporation,13342,"Milwaukee, WI",MSN,"Madison, WI",9,G
0.00,169968.00,0.00,297.00,Federal Express Corporation,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",3,G
0.00,177287.00,0.00,431.00,Federal Express Corporation,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",10,G
